,sensorValue
7232,-0.12005479126345042
7233,-0.09038218384157548
7234,-0.005287945560325413
7235,0.04175477904904956
7236,0.007135394283424468
7237,-0.04429014282595034
7238,-0.038626324466575435
7239,0.002180560299049672
7240,0.0050648376427995245
7241,-0.03621738891970039
7242,-0.054078961185325625
7243,-0.01898423462282528
7244,0.009068988033424485
7245,-0.02519590454470033
7246,-0.08112510376345039
7247,-0.07767686157595044
7248,-0.01136265259157554
7249,0.038298480220924525
7250,0.023168109127174485
7251,-0.011894390872825511
7252,-0.01176548462282545
7253,-0.002081402591575632
7254,-0.04133335571657537
7255,-0.11236875610720043
7256,-0.12981943970095045
7257,-0.06086265259157542
7258,0.019889056392799587
7259,0.03027406615842443
7260,-0.00896177368532558
7261,-0.013304302982200422
7262,0.039990374752174374
7263,0.08181239623654957
7264,0.05624867553342461
7265,0.0033326599084244624
7266,-0.001195172122825383
7267,0.04283436889279946
7268,0.06239589233029963
7269,0.023337298580299537
7270,-0.018887554935325568
7271,-0.008526715091575543
7272,0.02026771850217446
7273,-0.004732037357200625
7274,-0.07673423462282547
7275,-0.11045127563845059
7276,-0.06576914673220058
7277,-0.008929547122825454
7278,-0.01566489868532539
7279,-0.06211948852907545
7280,-0.06373887329470063
7281,0.0003194763146745494
7282,0.05598280639279962
7283,0.040078997799049665
7284,-0.010097760013450419
7285,-0.014593365482200582
7286,0.02877553100217467
7287,0.04267323608029949
7288,-0.00834141235720054
7289,-0.061813336185325474
7290,-0.051718365482200435
7291,-0.008220562747825566
7292,-0.013973004154075541
7293,-0.08062559204470032
7294,-0.1270398986853254
7295,-0.09234800415407562
7296,-0.023077008060325532
7297,-0.008325299075950587
7298,-0.05517466431032547
7299,-0.08628135376345059
7300,-0.06014561157595044
7301,-0.0278626525915755
7302,-0.04045518188845043
7303,-0.06366636352907551
7304,-0.040447125247825566
7305,0.007304583736549519
7306,0.006805072017799674
7307,-0.05100132446657546
7308,-0.08917368774782553
7309,-0.05141221313845046
7310,0.014193011470924555
7311,0.018664447017799457
7312,-0.04202622681032553
7313,-0.08301841431032542
7314,-0.05640733032595047
7315,-0.01836387329470046
7316,-0.03724863891970043
7317,-0.08743345337282538
7318,-0.08981016235720052
7319,-0.0333089416540755
7320,0.007336810299049423
7321,-0.014947857669700415
7322,-0.05046958618532549
7323,-0.034485211185325326
7324,0.012364154049049558
7325,0.022531634517799493
7326,-0.007632427982200429
7327,-0.013352642825950278
7328,0.032191546627174494
7329,0.06929237670529953
7330,0.040159564205299425
7331,-0.020514996341575387
7332,-0.03512168579470054
7333,0.00047255248654942683
7334,0.01072865600217443
7335,-0.042203472904075445
7336,-0.0955948303259504
7337,-0.07594468384157538
7338,-0.007285992435325461
7339,0.023466204830299375
7340,-0.008518658450950456
7341,-0.03495249634157549
7342,0.0007464782677997217
7343,0.05752162475217437
7344,0.05719130248654958
7345,0.00317152709592472
7346,-0.02284336548220045
7347,0.018076312252174542
7348,0.06808388061154957
7349,0.06622279662717467
7350,0.038572406002174375
7351,0.04260878295529946
7352,0.06586024779904953
7353,0.052075335689674374
7354,0.005862445064674482
7355,-0.00551353149782563
7356,0.04069130248654962
7357,0.07787269897092441
7358,0.043825335689674505
7359,-0.02414854126345034
7360,-0.03895664673220045
7361,0.011485980220924619
7362,0.05213173217404954
7363,0.03817763061154955
7364,0.016658343502174544
7365,0.04215761108029947
7366,0.08297255248654967
7367,0.06573939818967456
7368,-0.00718125610720044
7369,-0.052233990482200454
7370,-0.025945172122825433
7371,0.012033831783424542
7372,-0.007737164310325451
7373,-0.06010532837282545
7374,-0.07103818970095044
7375,-0.03471885376345063
7376,-0.01637388306032528
7377,-0.04309776001345034
7378,-0.05882432251345038
7379,-0.013143170169700458
7380,0.05197865600217466
7381,0.05488710326779955
7382,-0.005618267825950429
7383,-0.04794785766970033
7384,-0.02922422485720033
7385,-0.001847760013450328
7386,-0.021143414310325515
7387,-0.05434483032595039
7388,-0.03381651001345043
7389,0.029065570064674473
7390,0.05031093139279963
7391,-0.0016141174353254684
7392,-0.05603672485720046
7393,-0.04521665649782558
7394,-0.0037330139197004897
7395,-0.013940777591575415
7396,-0.0800777404822004
7397,-0.11823399048220051
7398,-0.07811997681032556
7399,-0.01659141235720063
7400,-0.012337506107200413
7401,-0.05136387329470038
7402,-0.055166607669700385
7403,-0.006101666263450323
7404,0.022418841549049606
7405,-0.019644879154075534
7406,-0.07981187134157541
7407,-0.08372739868532553
7408,-0.046022320560325625
7409,-0.04092246704470037
7410,-0.08387241821657554
7411,-0.10763950806032563
7412,-0.06684067993532539
7413,-0.01136265259157554
7414,-0.015036480716575484
7415,-0.06475401001345049
7416,-0.07909483032595044
7417,-0.03127866821657532
7418,0.007449603267799532
7419,-0.026541363529075435
7420,-0.09379014282595044
7421,-0.11210288696657544
7422,-0.07571104126345052
7423,-0.051396099857200506
7424,-0.06672788696657528
7425,-0.07158604126345058
7426,-0.03205210571657546
7427,0.0014474060021745228
7428,-0.029715679935325534
7429,-0.09209019165407528
7430,-0.09698057251345049
7431,-0.023777935794700333
7432,0.04777308959592452
7433,0.047386370845924564
7434,0.00715150756467442
7435,0.0005772888146746702
7436,0.027373675533424624
7437,0.021693743892799544
7438,-0.03530698852907532
7439,-0.07634751587282551
7440,-0.04401621704470049
7441,0.02063026733029938
7442,0.03385121459592466
7443,-0.00896177368532558
7444,-0.032559674075950396
7445,-0.0022586486853253263
7446,0.027518695064674414
7447,0.009230120845924672
7448,-0.019048687747825532
7449,0.002567279049049631
7450,0.05222841186154947
7451,0.049674456783424414
7452,-0.020563336185325465
7453,-0.07932847290407552
7454,-0.06785581665407547
7455,-0.02821714477907533
7456,-0.027467877200950452
7457,-0.05121885376345037
7458,-0.033204205325950475
7459,0.028654681392799475
7460,0.05592640990842446
7461,0.006547259517799553
7462,-0.05614146118532548
7463,-0.05192783813845048
7464,0.0031312438927995068
7465,0.025166156002174533
7466,-0.012740338138450324
7467,-0.04311387329470051
7468,-0.005287945560325413
7469,0.06258119506467463
7470,0.07668837279904972
7471,0.030604388424049667
7472,0.0029781677209246293
7473,0.03879799193967437
7474,0.08167543334592442
7475,0.05715101928342459
7476,-0.01572935181032542
7477,-0.04666685181032548
7478,0.001898577877174512
7479,0.06104237670529966
7480,0.04945692748654951
7481,-0.013634625247825438
7482,-0.038731060794700456
7483,0.00325209350217448
7484,0.04078798217404955
7485,0.013081195064674533
7486,-0.03818320923220053
7487,-0.0353231018103255
7488,0.017600970455299514
7489,0.042987445064674557
7490,0.007473773189674571
7491,-0.028192974857200515
7492,-0.00013975220095052698
7493,0.059721087642799375
7494,0.06540907592404954
7495,0.0037354919396743735
7496,-0.04219541626345058
7497,-0.008897320560325328
7498,0.05740077514279962
7499,0.06525599975217466
7500,0.007272357174049615
7501,-0.034187115482200436
7502,-0.01243418579470057
7503,0.01861610717404938
7504,-0.0024197814978255128
7505,-0.04429819946657543
7506,-0.03265635376345033
7507,0.03241713256467449
7508,0.07071840209592462
7509,0.036904681392799565
7510,-0.013239849857200392
7511,-0.0026453674353255074
7512,0.05412977904904959
7513,0.07087147826779949
7514,0.01887391967404972
7515,-0.029473980716575587
7516,-0.009130963138450632
7517,0.04343056029904946
7518,0.051044085689674557
7519,0.014313861080299528
7520,0.006780902095924413
7521,0.05891542358029955
7522,0.10677186889279944
7523,0.08317396850217462
7524,0.01831801147092449
7525,-0.0014207580603253778
7526,0.04036903686154947
7527,0.06599721068967446
7528,0.02253969115842458
7529,-0.037554791263450626
7530,-0.038368511966575536
7531,0.0037757751427995867
7532,0.0077557556115495085
7533,-0.046529888919700335
7534,-0.08779600220095052
7535,-0.06297349243532557
7536,-0.01759849243532563
7537,-0.02347178345095058
7538,-0.06663120727907557
7539,-0.06689707641970033
7540,0.0021322204552993718
7541,0.06885731811154949
7542,0.06278261108029959
7543,0.013935198970924434
7544,0.003163470455299633
7545,0.037694232174049436
7546,0.04233485717404961
7547,-0.01929038696657548
7548,-0.08160044556032542
7549,-0.06783970337282552
7550,0.0006739685021746045
7551,0.035301409908424564
7552,0.005145404049049507
7553,-0.0248414123572005
7554,0.005918841549049425
7555,0.061187396236549674
7556,0.058673724361549606
7557,-0.006730084232200451
7558,-0.05070322876345057
7559,-0.017904644779075385
7560,0.041190814205299464
7561,0.04642763061154942
7562,0.004484759517799475
7563,-0.0077129943884504115
7564,0.0335692321740495
7565,0.06054286498654937
7566,0.024086566158424416
7567,-0.02507505493532558
7568,-0.017437359622825443
7569,0.02609266967404955
7570,0.032143206783424416
7571,-0.006085552982200371
7572,-0.019250103763450488
7573,0.025568988033424667
7574,0.06557826537717437
7575,0.03172426147092455
7576,-0.04478965454470063
7577,-0.06883872681032543
7578,-0.01198301391970058
7579,0.046097308345924626
7580,0.0265196716271745
7581,-0.04134141235720046
7582,-0.06250620727907563
7583,-0.007729107669700586
7584,0.04686268920529946
7585,0.02939589233029949
7586,-0.026436627200950413
7587,-0.036499371341575326
7588,0.008851458736549578
7589,0.03435878295529937
7590,-0.004514508060325495
7591,-0.054030621341575324
7592,-0.043637554935325396
7593,0.0057415954552995085
7594,0.012178851314674555
7595,-0.041236676029075436
7596,-0.07961045532595046
7597,-0.05100132446657546
7598,-0.005263775638450374
7599,-0.015487652591575474
7600,-0.06477012329470044
7601,-0.07175523071657541
7602,-0.01579380493532545
7603,0.028404925533424663
7604,0.0027284118615493735
7605,-0.045563092044700326
7606,-0.03317197876345057
7607,0.03451185912717447
7608,0.06751185912717461
7609,0.021879046627174548
7610,-0.03726475220095038
7611,-0.03143174438845042
7612,0.020275775142799546
7613,0.03354506225217446
7614,-0.015874371341575433
7615,-0.05850205688845045
7616,-0.03659605102907548
7617,0.011163714595924468
7618,0.013395404049049375
7619,-0.022086041263450484
7620,-0.02417271118532538
7621,0.023965716549049665
7622,0.05478236693967453
7623,0.022749163814674622
7624,-0.02252109985720052
7625,-0.010436138919700522
7626,0.04153724975217443
7627,0.05117299193967462
7628,-0.0029918029822004755
7629,-0.04796397095095051
7630,-0.027991558841575337
7631,0.010204974361549546
7632,-0.012853131107200433
7633,-0.08830357056032545
7634,-0.12563804321657557
7635,-0.07908677368532557
7636,-0.011612408450950573
7637,-0.0029354064978255323
7638,-0.03776426391970045
7639,-0.03670884399782537
7640,0.020702777095924496
7641,0.06368495483029957
7642,0.03572035522092443
7643,-0.020281353763450527
7644,-0.022400250247825326
7645,0.03334364623654951
7646,0.06827723998654966
7647,0.03518861693967468
7648,-0.01626914673220048
7649,-0.016486676029075387
7650,0.019550677486549484
7651,0.014507220455299619
7652,-0.05267710571657558
7653,-0.10863853149782554
7654,-0.0871273010290754
7655,-0.024333843997825566
7656,-0.006802593997825568
7657,-0.046489605716575566
7658,-0.07322153931032549
7659,-0.05211314087282548
7660,-0.037578961185325443
7661,-0.08059336548220042
7662,-0.13888316040407545
7663,-0.1325989807165755
7664,-0.06471372681032528
7665,-0.021844342044700538
7666,-0.04731943970095043
7667,-0.0826155822790755
7668,-0.06613975220095059
7669,-0.028668316654075543
7670,-0.03794956665407545
7671,-0.08578989868532538
7672,-0.09415269165407558
7673,-0.02951426391970058
7674,0.04231068725217457
7675,0.04403480834592455
7676,-0.00574717407595049
7677,-0.024865582279075538
7678,0.006651995845924574
7679,0.02037245483029948
7680,-0.02578403931032547
7681,-0.07615415649782542
7682,-0.06244981079470047
7683,-0.009251812747825383
7684,0.002567279049049631
7685,-0.04279160766970058
7686,-0.07276231079470041
7687,-0.034146832279075445
7688,0.027123919674049368
7689,0.03322279662717453
7690,-0.010387799075950443
7691,-0.023906842044700394
7692,0.028130999752174368
7693,0.07882338256467447
7694,0.047877825924049544
7695,-0.042848004154075525
7696,-0.09300864868532543
7697,-0.0583328674353254
7698,-0.00617417602907544
7699,-0.01170103149782542
7700,-0.051758648685325426
7701,-0.05225010376345063
7702,-0.00660117798220039
7703,0.016593890377174514
7704,-0.017244000247825575
7705,-0.05482017212282542
7706,-0.0399476135290755
7707,-0.0033704650915755696
7708,-0.014569195560325543
7709,-0.06973301391970033
7710,-0.09004380493532538
7711,-0.035049176029075424
7712,0.033818988033424535
7713,0.03672743529904943
7714,-0.011604351810325486
7715,-0.02642051391970046
7716,0.02140370483029952
7717,0.06153383178342442
7718,0.02784901733029943
7719,-0.04130112915407547
7720,-0.05097715454470042
7721,0.02189515990842472
7722,0.09250355834592461
7723,0.07773573608029949
7724,0.005507952877174427
7725,-0.02875693970095039
7726,0.006797015377174587
7727,0.047104388424049626
7728,0.03474550170529955
7729,0.0033890563927996276
7730,0.01784266967404946
7731,0.0661341735802996
7732,0.07193495483029944
7733,0.012243304439674585
7734,-0.042098736575950424
7735,-0.028579693607200474
7736,0.015474017330299628
7737,0.009987445064674416
7738,-0.04789951782595048
7739,-0.07868394165407544
7740,-0.035645367435325426
7741,0.02667274779904938
7742,0.030733294674049505
7743,-0.011966900638450628
7744,-0.023197857669700506
7745,0.018648333736549505
7746,0.044832415767799505
7747,0.006676165767799613
7748,-0.04410484009157534
7749,-0.029457867435325413
7750,0.03970033568967457
7751,0.07724428100217451
7752,0.04413148803342448
7753,0.0007223083459244606
7754,0.014700579830299487
7755,0.059721087642799375
7756,0.05529799193967455
7757,-0.00876841431032549
7758,-0.05291074829470044
7759,-0.02472861938845039
7760,0.023965716549049665
7761,0.01683558959592446
7762,-0.03267246704470028
7763,-0.044048443607200394
7764,0.008827288814674539
7765,0.05751356811154951
7766,0.038701312252174436
7767,-0.01313511352907537
7768,-0.01585825806032548
7769,0.041384173580299555
7770,0.08323842162717443
7771,0.05984193725217457
7772,0.01810048217404958
7773,0.02585902709592447
7774,0.0661341735802996
7775,0.06431337279904947
7776,0.00619276733029972
7777,-0.03744199829470052
7778,-0.01721177368532545
7779,0.019502337642799628
7780,-0.0006795471228255856
7781,-0.06423032837282538
7782,-0.08674863891970053
7783,-0.03762730102907552
7784,0.011808245845924548
7785,-0.0067059143103254115
7786,-0.058767926029075435
7787,-0.06757383423220054
7788,-0.035153912357200445
7789,-0.032027935794700424
7790,-0.07703233032595058
7791,-0.09995347290407541
7792,-0.04384702759157544
7793,0.04416371459592461
7794,0.0694132263146745
7795,0.018817523189674557
7796,-0.02691196899782544
7797,-0.016406109622825626
7798,0.0031151306115495547
7799,-0.025896832279075577
7800,-0.07085288696657543
7801,-0.057567486575950566
7802,0.008746722408424557
7803,0.04252821654904948
7804,0.0040497009240494375
7805,-0.04320249634157558
7806,-0.03156065063845048
7807,0.010148577877174603
7808,0.004960101314674503
7809,-0.05225010376345063
7810,-0.08545957641970037
7811,-0.05136387329470038
7812,-0.0019686096228255234
7813,0.00016640014279967197
7814,-0.021634869388450495
7815,-0.001187115482200518
7816,0.060091693111549604
7817,0.08820936889279962
7818,0.046032855220924374
7819,-0.007729107669700586
7820,-0.0007037170447006247
7821,0.047491107174049585
7822,0.05506434936154947
7823,0.0033809997521745405
7824,-0.03558897095095048
7825,-0.011588238529075534
7826,0.02965370483029961
7827,0.02339369506467448
7828,-0.011185406497825623
7829,-0.003950543216575397
7830,0.04913466186154958
7831,0.07067811889279962
7832,0.018922259517799578
7833,-0.04635264282595042
7834,-0.05434483032595039
7835,-0.02488169556032549
7836,-0.02361680298220037
7837,-0.049808941654075456
7838,-0.03940781860720044
7839,0.0224913513146745
7840,0.06276649779904941
7841,0.02446522826779951
7842,-0.043895367435325516
7843,-0.051871441654075534
7844,0.007514056392799562
7845,0.0547179138146745
7846,0.04465516967404959
7847,0.024134906002174494
7848,0.044365130611549564
7849,0.07244252318967437
7850,0.04160975951779955
7851,-0.03634629516970045
